latitude,longitude,time
-38.163000000000004,145.942,2019-11-27 0025
-38.19,146.55700000000002,2019-11-27 0025
-37.626999999999995,148.029,2019-11-27 0440
-37.632,148.004,2019-11-27 0440
-37.624,148.00799999999998,2019-11-27 1225
-37.264,148.33,2019-11-28 0345
-37.358000000000004,147.94299999999998,2019-11-28 0345
-37.681,148.006,2019-11-28 0345
-37.683,147.988,2019-11-28 0345
-37.668,148.023,2019-11-28 0345
-37.67,148.004,2019-11-28 0345
-37.672,147.987,2019-11-28 0345
-37.657,148.02100000000002,2019-11-28 0345
-37.659,148.003,2019-11-28 0345
-37.646,148.019,2019-11-28 0345
-37.64,147.963,2019-11-28 0345
-37.641,147.945,2019-11-28 0345
-37.623000000000005,148.016,2019-11-28 0345
-37.625,147.998,2019-11-28 0345
-37.622,147.905,2019-11-28 0345
-37.624,147.898,2019-11-28 0345
-37.611,147.915,2019-11-28 0345
-37.611999999999995,147.89700000000002,2019-11-28 0345
-37.336999999999996,148.278,2019-11-28 0345
-37.466,147.628,2019-11-28 0345
-37.44,147.559,2019-11-28 0345
-37.372,148.266,2019-11-28 0345
-37.256,148.316,2019-11-29 0010
-37.257,148.327,2019-11-29 0010
-37.259,148.339,2019-11-29 0010
-37.347,147.933,2019-11-29 0010
-37.349000000000004,147.944,2019-11-29 0010
-37.351,147.955,2019-11-29 0010
-37.355,147.91899999999998,2019-11-29 0010
-37.356,147.931,2019-11-29 0010
-37.36,147.953,2019-11-29 0010
-37.361,147.965,2019-11-29 0010
-37.364000000000004,147.917,2019-11-29 0010
-37.383,147.983,2019-11-29 0010
-37.384,147.995,2019-11-29 0010
-37.399,147.968,2019-11-29 0010
-37.408,147.972,2019-11-29 0010
-37.415,147.958,2019-11-29 0010
-37.417,147.97,2019-11-29 0010
-36.876,147.42600000000002,2019-11-29 0010
-36.898,147.444,2019-11-29 0010
-37.662,148.00799999999998,2019-11-29 0010
-37.059,146.92700000000002,2019-11-29 0010
-37.061,146.939,2019-11-29 0010
-37.617,148.018,2019-11-29 0010
-37.619,148.03,2019-11-29 0010
-37.616,147.94799999999998,2019-11-29 0010
-37.623000000000005,147.994,2019-11-29 0010
-37.628,148.028,2019-11-29 0010
-37.619,147.901,2019-11-29 0010
-37.423,147.63,2019-11-29 0010
-37.291,148.244,2019-11-29 0010
-37.332,148.27,2019-11-29 0010
-37.333,148.281,2019-11-29 0010
-37.341,148.268,2019-11-29 0010
-37.342,148.279,2019-11-29 0010
-37.35,148.266,2019-11-29 0010
-37.352,148.278,2019-11-29 0010
-37.424,147.571,2019-11-29 0010
-37.461,147.638,2019-11-29 0010
-37.459,147.627,2019-11-29 0010
-37.438,147.55,2019-11-29 0010
-37.446999999999996,147.548,2019-11-29 0010
-37.449,147.559,2019-11-29 0010
-37.358000000000004,148.27,2019-11-29 0010
-37.367,148.267,2019-11-29 0010
-37.374,148.313,2019-11-29 0010
-37.376,148.265,2019-11-29 0010
-37.378,148.27700000000002,2019-11-29 0010
-37.381,148.299,2019-11-29 0010
-37.396,148.273,2019-11-29 0010
-37.383,148.311,2019-11-29 0010
-37.398,148.284,2019-11-29 0010
-37.330999999999996,148.399,2019-11-29 0010
-36.588,147.16299999999998,2019-11-29 0010
-36.906,146.727,2019-11-29 0425
-37.434,148.002,2019-11-29 0425
-37.424,147.998,2019-11-29 0425
-37.427,147.982,2019-11-29 0425
-37.416,147.97799999999998,2019-11-29 0425
-37.419000000000004,147.963,2019-11-29 0425
-37.422,147.99200000000002,2019-11-29 0425
-37.425,147.976,2019-11-29 0425
-37.415,147.972,2019-11-29 0425
-37.418,147.957,2019-11-29 0425
-37.407,147.954,2019-11-29 0425
-37.371,147.909,2019-11-29 0425
-37.357,147.921,2019-11-29 0425
-37.665,148.001,2019-11-29 0425
-37.617,148.02,2019-11-29 0425
-37.628,147.905,2019-11-29 0425
-37.625,147.899,2019-11-29 0425
-37.617,147.90200000000002,2019-11-29 0425
-37.425,147.56,2019-11-29 0425
-37.428000000000004,147.54399999999998,2019-11-29 0425
-37.453,147.585,2019-11-29 0425
-37.455999999999996,147.57,2019-11-29 0425
-37.449,147.55100000000002,2019-11-29 0425
-37.446,147.567,2019-11-29 0425
-37.439,147.547,2019-11-29 0425
-37.441,147.532,2019-11-29 0425
-37.391999999999996,148.283,2019-11-29 0425
-37.311,148.398,2019-11-29 0425
-36.618,147.135,2019-11-29 0425
-36.602,147.16,2019-11-29 0425
-36.57,147.278,2019-11-29 0425
-36.589,147.171,2019-11-29 0425
-36.592,147.157,2019-11-29 0425
-36.597,147.129,2019-11-29 0425
-37.316,148.434,2019-11-29 0425
-37.308,148.415,2019-11-29 0425
-36.556999999999995,147.256,2019-11-30 1255
-36.553000000000004,147.219,2019-11-30 1255
-36.543,147.217,2019-11-30 1255
-37.403,148.286,2019-12-03 0400
-37.387,147.99200000000002,2019-12-04 2335
-37.38,147.989,2019-12-04 2335
-37.431999999999995,147.986,2019-12-05 0350
-37.423,147.584,2019-12-05 0350
-37.407,148.284,2019-12-05 0350
-37.41,148.279,2019-12-05 0350
-37.315,148.393,2019-12-05 0350
-36.606,147.116,2019-12-05 0350
-37.484,147.95600000000002,2019-12-05 0350
-37.399,147.989,2019-12-05 1315
-37.345,147.945,2019-12-05 1315
-37.484,147.968,2019-12-06 0020
-37.341,147.94,2019-12-06 0020
-37.343,147.953,2019-12-06 0020
-37.376999999999995,147.996,2019-12-06 0020
-37.428000000000004,147.97899999999998,2019-12-06 0020
-37.43,147.991,2019-12-06 0020
-37.64,147.975,2019-12-06 0020
-37.465,147.634,2019-12-06 0020
-37.467,147.64600000000002,2019-12-06 0020
-37.461999999999996,147.61,2019-12-06 0020
-37.404,148.27700000000002,2019-12-06 0020
-37.406,148.289,2019-12-06 0020
-37.308,148.391,2019-12-06 0020
-37.433,147.98,2019-12-06 0430
-37.400999999999996,147.984,2019-12-06 0430
-37.31,148.393,2019-12-06 0430
-37.306999999999995,148.388,2019-12-06 0430
-37.494,147.965,2019-12-06 0430
-37.498000000000005,147.944,2019-12-06 0430
-37.499,147.959,2019-12-06 0430
-37.486999999999995,147.954,2019-12-06 0430
-37.363,148.257,2019-12-06 0430
-36.589,147.256,2019-12-06 0435
-37.341,147.944,2019-12-06 1220
-37.344,147.938,2019-12-06 1220
-37.623000000000005,147.975,2019-12-06 1535
-37.468,147.964,2019-12-07 1300
-37.438,147.98,2019-12-07 1300
-37.44,148.028,2019-12-07 1300
-37.477,147.966,2019-12-07 1300
-37.407,147.996,2019-12-07 1300
-37.409,147.985,2019-12-07 1300
-37.4,147.983,2019-12-07 1300
-37.364000000000004,147.98,2019-12-07 1300
-37.366,147.969,2019-12-07 1300
-37.348,147.965,2019-12-07 1300
-37.34,147.951,2019-12-07 1300
-37.344,147.929,2019-12-07 1300
-37.345,147.918,2019-12-07 1300
-37.335,147.92700000000002,2019-12-07 1300
-37.679,147.903,2019-12-07 1300
-37.631,147.97899999999998,2019-12-07 1300
-37.622,147.977,2019-12-07 1300
-37.624,147.966,2019-12-07 1300
-37.428000000000004,147.54,2019-12-07 1300
-37.47,147.625,2019-12-07 1300
-37.465,147.601,2019-12-07 1300
-37.455999999999996,147.599,2019-12-07 1300
-37.457,147.58700000000002,2019-12-07 1300
-37.41,148.291,2019-12-07 1300
-37.403,148.27700000000002,2019-12-07 1300
-37.304,148.389,2019-12-07 1300
-37.48,147.969,2019-12-08 0005
-37.471,147.964,2019-12-08 0005
-37.444,148.031,2019-12-08 0005
-37.363,147.985,2019-12-08 0005
-37.41,147.99200000000002,2019-12-08 0005
-37.435,148.033,2019-12-08 0005
-37.459,147.6,2019-12-08 0005
-37.412,148.295,2019-12-08 0005
-37.435,148.024,2019-12-08 0420
-37.418,148.004,2019-12-08 0420
-37.41,147.988,2019-12-08 0420
-37.369,147.991,2019-12-08 0420
-37.371,147.977,2019-12-08 0420
-37.37,147.986,2019-12-08 0420
-37.373000000000005,147.971,2019-12-08 0420
-37.353,147.967,2019-12-08 0420
-37.343,147.964,2019-12-08 0420
-37.35,147.923,2019-12-08 0420
-37.352,147.91,2019-12-08 0420
-37.338,147.933,2019-12-08 0420
-37.684,147.90200000000002,2019-12-08 0420
-37.681999999999995,147.915,2019-12-08 0420
-37.473,147.627,2019-12-08 0420
-37.468,147.59799999999998,2019-12-08 0420
-37.458,147.595,2019-12-08 0420
-37.46,147.582,2019-12-08 0420
-37.448,147.53799999999998,2019-12-08 0420
-37.445,147.545,2019-12-08 0420
-37.448,147.532,2019-12-08 0420
-37.407,148.3,2019-12-08 0420
-37.41,148.286,2019-12-08 0420
-37.409,148.293,2019-12-08 0420
-37.306,148.398,2019-12-08 0420
-37.309,148.385,2019-12-08 0420
-36.594,147.231,2019-12-08 0420
-36.574,147.22,2019-12-08 0420
-36.543,147.226,2019-12-08 0420
-36.545,147.213,2019-12-08 0420
-37.454,148.037,2019-12-08 0420
-37.445,148.02700000000002,2019-12-08 0420
-37.454,148.03,2019-12-08 0420
-37.455999999999996,148.024,2019-12-08 0420
-37.44,147.997,2019-12-08 0420
-37.496,147.977,2019-12-08 0420
-37.319,147.94799999999998,2019-12-08 1525
-37.33,147.959,2019-12-08 1525
-37.341,147.969,2019-12-08 1525
-37.344,147.91899999999998,2019-12-08 1525
-37.471,147.636,2019-12-08 1525
-37.473,147.648,2019-12-08 1525
-37.457,147.602,2019-12-08 1525
-37.466,147.6,2019-12-08 1525
-37.407,148.289,2019-12-08 1525
-37.409,148.30200000000002,2019-12-08 1525
-37.443000000000005,148.036,2019-12-09 0050
-37.439,147.972,2019-12-09 0050
-37.485,148.002,2019-12-09 0050
-37.437,147.97899999999998,2019-12-09 0050
-37.442,148.04399999999998,2019-12-09 0050
-37.482,147.966,2019-12-09 0050
-37.441,148.004,2019-12-09 0050
-37.44,148.011,2019-12-09 0050
-37.445,148.07,2019-12-09 0050
-37.301,148.39700000000002,2019-12-09 0050
-37.3,148.391,2019-12-09 0050
-37.302,148.42,2019-12-09 0050
-37.454,147.566,2019-12-09 0325
-37.400999999999996,148.304,2019-12-09 0325
-37.455,147.97,2019-12-09 1250
-37.457,147.957,2019-12-09 1250
-37.489000000000004,147.957,2019-12-09 1250
-37.458,147.945,2019-12-09 1250
-37.442,147.994,2019-12-09 1250
-37.486,147.982,2019-12-09 1250
-37.488,147.97,2019-12-09 1250
-37.477,147.95,2019-12-09 1250
-37.444,147.981,2019-12-09 1250
-37.465,147.972,2019-12-09 1250
-37.446999999999996,147.95600000000002,2019-12-09 1250
-37.446,147.969,2019-12-09 1250
-37.481,147.94299999999998,2019-12-09 1250
-37.436,147.967,2019-12-09 1250
-37.449,148.02100000000002,2019-12-09 1250
-37.449,147.94299999999998,2019-12-09 1250
-37.457,148.036,2019-12-09 1250
-37.441,148.007,2019-12-09 1250
-37.439,147.941,2019-12-09 1250
-37.48,147.955,2019-12-09 1250
-37.468,147.947,2019-12-09 1250
-37.478,147.968,2019-12-09 1250
-37.477,147.98,2019-12-09 1250
-37.476,147.96200000000002,2019-12-09 1250
-37.474000000000004,147.974,2019-12-09 1250
-37.482,147.931,2019-12-09 1250
-37.452,147.996,2019-12-09 1250
-37.469,147.935,2019-12-09 1250
-37.479,147.937,2019-12-09 1250
-37.466,147.959,2019-12-09 1250
-37.439,148.02,2019-12-09 1250
-37.459,148.023,2019-12-09 1250
-37.446999999999996,148.034,2019-12-09 1250
-37.437,147.954,2019-12-09 1250
-37.45,148.00799999999998,2019-12-09 1250
-37.268,148.35299999999998,2019-12-09 1250
-37.259,148.351,2019-12-09 1250
-37.428000000000004,148.031,2019-12-09 1250
-37.43,148.018,2019-12-09 1250
-37.419000000000004,148.029,2019-12-09 1250
-37.42,148.017,2019-12-09 1250
-37.428000000000004,147.952,2019-12-09 1250
-37.429,147.939,2019-12-09 1250
-37.361999999999995,147.985,2019-12-09 1250
-37.352,147.984,2019-12-09 1250
-37.354,147.971,2019-12-09 1250
-37.344,147.97,2019-12-09 1250
-37.336,147.955,2019-12-09 1250
-37.338,147.94299999999998,2019-12-09 1250
-37.341,147.917,2019-12-09 1250
-37.342,147.903,2019-12-09 1250
