latitude,longitude,time
-37.25463,148.33095,2019-11-28 0354
-37.38125,147.98288,2019-11-28 0354
-37.40733,147.97043,2019-11-28 0354
-37.37788,148.29858000000002,2019-11-28 0354
-37.37661,148.30737,2019-11-28 0354
-37.631170000000004,148.03531999999998,2019-11-28 0354
-37.64255,148.02858,2019-11-28 0354
-37.639179999999996,148.02786,2019-11-28 0354
-37.64192,148.03308,2019-11-28 0354
-37.64656,148.02481,2019-11-28 0354
-37.64593,148.02931,2019-11-28 0354
-37.27823,148.35902,2019-11-28 0354
-37.64719,148.02034,2019-11-28 0354
-37.34758,148.26856999999998,2019-11-28 0354
-37.63581,148.02713,2019-11-28 0354
-37.35454,147.92328,2019-11-28 0354
-37.627590000000005,148.0114,2019-11-28 0354
-37.62822,148.00693,2019-11-28 0354
-37.617470000000004,148.0092,2019-11-28 0354
-37.37502,148.27039,2019-11-28 0354
-37.62295,148.01965,2019-11-28 0354
-37.6278,148.03458,2019-11-28 0354
-37.61958,148.01892,2019-11-28 0354
-37.362559999999995,147.91573,2019-11-28 0354
-37.625479999999996,148.00168,2019-11-28 0354
-37.27217,148.35315,2019-11-28 0354
-37.62021,148.01442,2019-11-28 0354
-37.62358,148.01515,2019-11-28 0354
-37.368959999999994,148.26433,2019-11-28 0354
-37.62422,148.01067,2019-11-28 0354
-37.62843,148.03011999999998,2019-11-28 0354
-37.35855,147.91949,2019-11-28 0354
-37.625690000000006,148.02489,2019-11-28 0354
-37.35519,147.91873,2019-11-28 0354
-37.34989,147.93156000000002,2019-11-28 0354
-37.36061,147.92944,2019-11-28 0354
-37.28407,148.24681,2019-11-28 0354
-37.29142,148.24388000000002,2019-11-28 0354
-37.29477,148.24463,2019-11-28 0354
-37.336240000000004,148.27521000000002,2019-11-28 0354
-37.6221,148.00095,2019-11-28 0354
-37.33289,148.27446,2019-11-28 0354
-37.643190000000004,148.02409,2019-11-28 0354
-37.34023,148.27151,2019-11-28 0354
-37.6181,148.0047,2019-11-28 0354
-37.06028,146.93206999999998,2019-11-28 0354
-37.62148,148.00545,2019-11-28 0354
-37.368320000000004,148.26878,2019-11-28 0354
-37.358270000000005,148.26641999999998,2019-11-28 0354
-37.35053,147.92703,2019-11-28 0354
-37.35118,147.92248999999998,2019-11-28 0354
-37.37231,148.26514,2019-11-28 0354
-37.6318,148.03083999999998,2019-11-28 0354
-37.614090000000004,148.00845,2019-11-28 0354
-37.37167,148.26958,2019-11-28 0354
